JobId,User,Queue,SubmitTime,BeginTime,FinishedTime,SlotNum,RunTime,SummaryTime,Status,ExecutionCmd
412654,dnabox,bioblade,2018/09/01/06:07,2018/09/01/06:07,2018/09/01/06:07,1,13,13,Done,python
412653,dnabox,bioblade,2018/09/01/06:07,2018/09/01/06:07,2018/09/01/06:08,1,57,57,Done,python
412651,dnabox,bioblade,2018/09/01/06:07,2018/09/01/06:07,2018/09/01/06:08,1,59,59,Done,python
412655,dnabox,bioblade,2018/09/01/06:07,2018/09/01/06:07,2018/09/01/06:08,1,60,60,Done,python
412661,dnabox,bioblade,2018/09/01/06:12,2018/09/01/06:12,2018/09/01/06:12,1,13,13,Done,python
412663,dnabox,bioblade,2018/09/01/06:12,2018/09/01/06:12,2018/09/01/06:12,1,13,13,Done,python
412665,dnabox,bioblade,2018/09/01/06:12,2018/09/01/06:12,2018/09/01/06:12,1,13,13,Done,python
412662,dnabox,bioblade,2018/09/01/06:12,2018/09/01/06:12,2018/09/01/06:13,1,57,57,Done,python
412664,dnabox,bioblade,2018/09/01/06:12,2018/09/01/06:12,2018/09/01/06:13,1,59,59,Done,python
410978,dnabox,bioblade,2018/08/31/16:21,2018/08/31/16:21,2018/09/01/06:13,1,49905,49905,Done,python
412492,dnabox,bioblade,2018/09/01/04:47,2018/09/01/04:47,2018/09/01/06:15,1,4706,4706,Done,python
412674,dnabox,bioblade,2018/09/01/06:17,2018/09/01/06:17,2018/09/01/06:17,1,7,7,Done,python
412672,dnabox,bioblade,2018/09/01/06:17,2018/09/01/06:17,2018/09/01/06:17,1,13,13,Done,python
412675,dnabox,bioblade,2018/09/01/06:17,2018/09/01/06:17,2018/09/01/06:17,1,13,13,Done,python
412671,dnabox,bioblade,2018/09/01/06:17,2018/09/01/06:17,2018/09/01/06:18,1,57,57,Done,python
412673,dnabox,bioblade,2018/09/01/06:17,2018/09/01/06:17,2018/09/01/06:18,1,59,59,Done,python
412564,dnabox,bioblade,2018/09/01/05:22,2018/09/01/05:22,2018/09/01/06:18,8,3373,26984,Done,python
412681,dnabox,bioblade,2018/09/01/06:22,2018/09/01/06:22,2018/09/01/06:22,1,13,13,Done,python
412683,dnabox,bioblade,2018/09/01/06:22,2018/09/01/06:22,2018/09/01/06:22,1,13,13,Done,python
412685,dnabox,bioblade,2018/09/01/06:22,2018/09/01/06:22,2018/09/01/06:23,1,59,59,Done,python
412682,dnabox,bioblade,2018/09/01/06:22,2018/09/01/06:22,2018/09/01/06:23,1,61,61,Done,python
412684,dnabox,bioblade,2018/09/01/06:22,2018/09/01/06:22,2018/09/01/06:23,1,60,60,Done,python
412693,dnabox,bioblade,2018/09/01/06:27,2018/09/01/06:27,2018/09/01/06:27,1,8,8,Done,python
412694,dnabox,bioblade,2018/09/01/06:27,2018/09/01/06:27,2018/09/01/06:27,1,8,8,Done,python
412695,dnabox,bioblade,2018/09/01/06:27,2018/09/01/06:27,2018/09/01/06:27,1,8,8,Done,python
412691,dnabox,bioblade,2018/09/01/06:27,2018/09/01/06:27,2018/09/01/06:27,1,13,13,Done,python
412692,dnabox,bioblade,2018/09/01/06:27,2018/09/01/06:27,2018/09/01/06:28,1,57,57,Done,python
412701,dnabox,bioblade,2018/09/01/06:32,2018/09/01/06:32,2018/09/01/06:32,1,13,13,Done,python
412703,dnabox,bioblade,2018/09/01/06:32,2018/09/01/06:32,2018/09/01/06:32,1,13,13,Done,python
412705,dnabox,bioblade,2018/09/01/06:32,2018/09/01/06:32,2018/09/01/06:32,1,13,13,Done,python
412702,dnabox,bioblade,2018/09/01/06:32,2018/09/01/06:32,2018/09/01/06:33,1,59,59,Done,python
412704,dnabox,bioblade,2018/09/01/06:32,2018/09/01/06:32,2018/09/01/06:33,1,59,59,Done,python
412712,dnabox,bioblade,2018/09/01/06:37,2018/09/01/06:37,2018/09/01/06:37,1,13,13,Done,python
412714,dnabox,bioblade,2018/09/01/06:37,2018/09/01/06:37,2018/09/01/06:37,1,13,13,Done,python
412711,dnabox,bioblade,2018/09/01/06:37,2018/09/01/06:37,2018/09/01/06:38,1,59,59,Done,python
412713,dnabox,bioblade,2018/09/01/06:37,2018/09/01/06:37,2018/09/01/06:38,1,60,60,Done,python
412715,dnabox,bioblade,2018/09/01/06:37,2018/09/01/06:37,2018/09/01/06:38,1,59,59,Done,python
412723,dnabox,bioblade,2018/09/01/06:42,2018/09/01/06:42,2018/09/01/06:42,1,8,8,Done,python
412724,dnabox,bioblade,2018/09/01/06:42,2018/09/01/06:42,2018/09/01/06:42,1,8,8,Done,python
412725,dnabox,bioblade,2018/09/01/06:42,2018/09/01/06:42,2018/09/01/06:42,1,8,8,Done,python
412721,dnabox,bioblade,2018/09/01/06:42,2018/09/01/06:42,2018/09/01/06:42,1,14,14,Done,python
412722,dnabox,bioblade,2018/09/01/06:42,2018/09/01/06:42,2018/09/01/06:43,1,58,58,Done,python
412732,dnabox,bioblade,2018/09/01/06:47,2018/09/01/06:47,2018/09/01/06:47,1,13,13,Done,python
412734,dnabox,bioblade,2018/09/01/06:47,2018/09/01/06:47,2018/09/01/06:47,1,14,14,Done,python
412736,dnabox,bioblade,2018/09/01/06:47,2018/09/01/06:47,2018/09/01/06:47,1,13,13,Done,python
412733,dnabox,bioblade,2018/09/01/06:47,2018/09/01/06:47,2018/09/01/06:48,1,56,56,Done,python
412735,dnabox,bioblade,2018/09/01/06:47,2018/09/01/06:47,2018/09/01/06:48,1,57,57,Done,python
412743,dnabox,bioblade,2018/09/01/06:52,2018/09/01/06:52,2018/09/01/06:52,1,13,13,Done,python
412745,dnabox,bioblade,2018/09/01/06:52,2018/09/01/06:52,2018/09/01/06:52,1,13,13,Done,python
412744,dnabox,bioblade,2018/09/01/06:52,2018/09/01/06:52,2018/09/01/06:53,1,57,57,Done,python
412742,dnabox,bioblade,2018/09/01/06:52,2018/09/01/06:52,2018/09/01/06:53,1,58,58,Done,python
412746,dnabox,bioblade,2018/09/01/06:52,2018/09/01/06:52,2018/09/01/06:53,1,58,58,Done,python
412752,dnabox,bioblade,2018/09/01/06:57,2018/09/01/06:57,2018/09/01/06:57,1,16,16,Done,python
412754,dnabox,bioblade,2018/09/01/06:57,2018/09/01/06:57,2018/09/01/06:57,1,15,15,Done,python
412756,dnabox,bioblade,2018/09/01/06:57,2018/09/01/06:57,2018/09/01/06:57,1,13,13,Done,python
412755,dnabox,bioblade,2018/09/01/06:57,2018/09/01/06:57,2018/09/01/06:58,1,68,68,Done,python
412753,dnabox,bioblade,2018/09/01/06:57,2018/09/01/06:57,2018/09/01/06:58,1,72,72,Done,python
412763,dnabox,bioblade,2018/09/01/07:02,2018/09/01/07:02,2018/09/01/07:02,1,7,7,Done,python
412764,dnabox,bioblade,2018/09/01/07:02,2018/09/01/07:02,2018/09/01/07:02,1,8,8,Done,python
412765,dnabox,bioblade,2018/09/01/07:02,2018/09/01/07:02,2018/09/01/07:02,1,7,7,Done,python
412766,dnabox,bioblade,2018/09/01/07:02,2018/09/01/07:02,2018/09/01/07:02,1,7,7,Done,python
412762,dnabox,bioblade,2018/09/01/07:02,2018/09/01/07:02,2018/09/01/07:03,1,56,56,Done,python
412772,dnabox,bioblade,2018/09/01/07:07,2018/09/01/07:07,2018/09/01/07:07,1,14,14,Done,python
412774,dnabox,bioblade,2018/09/01/07:07,2018/09/01/07:07,2018/09/01/07:07,1,14,14,Done,python
412776,dnabox,bioblade,2018/09/01/07:07,2018/09/01/07:07,2018/09/01/07:07,1,14,14,Done,python
410974,dnabox,bioblade,2018/08/31/16:20,2018/08/31/16:20,2018/09/01/07:07,1,53216,53216,Done,python
412773,dnabox,bioblade,2018/09/01/07:07,2018/09/01/07:07,2018/09/01/07:08,1,58,58,Done,python
412775,dnabox,bioblade,2018/09/01/07:07,2018/09/01/07:07,2018/09/01/07:08,1,59,59,Done,python
412784,dnabox,bioblade,2018/09/01/07:12,2018/09/01/07:12,2018/09/01/07:12,1,13,13,Done,python
412786,dnabox,bioblade,2018/09/01/07:12,2018/09/01/07:12,2018/09/01/07:12,1,13,13,Done,python
412785,dnabox,bioblade,2018/09/01/07:12,2018/09/01/07:12,2018/09/01/07:13,1,56,56,Done,python
412783,dnabox,bioblade,2018/09/01/07:12,2018/09/01/07:12,2018/09/01/07:13,1,58,58,Done,python
412787,dnabox,bioblade,2018/09/01/07:12,2018/09/01/07:12,2018/09/01/07:13,1,58,58,Done,python
412793,dnabox,bioblade,2018/09/01/07:17,2018/09/01/07:17,2018/09/01/07:17,1,14,14,Done,python
412795,dnabox,bioblade,2018/09/01/07:17,2018/09/01/07:17,2018/09/01/07:17,1,14,14,Done,python
412797,dnabox,bioblade,2018/09/01/07:17,2018/09/01/07:17,2018/09/01/07:17,1,13,13,Done,python
412796,dnabox,bioblade,2018/09/01/07:17,2018/09/01/07:17,2018/09/01/07:18,1,57,57,Done,python
412794,dnabox,bioblade,2018/09/01/07:17,2018/09/01/07:17,2018/09/01/07:18,1,58,58,Done,python
412804,dnabox,bioblade,2018/09/01/07:22,2018/09/01/07:22,2018/09/01/07:22,1,8,8,Done,python
412803,dnabox,bioblade,2018/09/01/07:22,2018/09/01/07:22,2018/09/01/07:23,1,58,58,Done,python
412805,dnabox,bioblade,2018/09/01/07:22,2018/09/01/07:22,2018/09/01/07:27,1,296,296,Done,python
412811,dnabox,bioblade,2018/09/01/07:27,2018/09/01/07:27,2018/09/01/07:27,1,16,16,Done,python
412813,dnabox,bioblade,2018/09/01/07:27,2018/09/01/07:27,2018/09/01/07:27,1,16,16,Done,python
412812,dnabox,bioblade,2018/09/01/07:27,2018/09/01/07:27,2018/09/01/07:28,1,65,65,Done,python
412814,dnabox,bioblade,2018/09/01/07:27,2018/09/01/07:27,2018/09/01/07:28,1,66,66,Done,python
412820,dnabox,bioblade,2018/09/01/07:32,2018/09/01/07:32,2018/09/01/07:33,1,97,97,Done,python
410977,dnabox,bioblade,2018/08/31/16:21,2018/08/31/16:21,2018/09/01/07:53,1,55925,55925,Done,python
410976,dnabox,bioblade,2018/08/31/16:21,2018/08/31/16:21,2018/09/01/09:03,1,60109,60109,Done,python
405559,dnabox,bioblade,2018/08/28/10:11,2018/08/28/10:11,2018/09/01/19:00,1,375447,375447,Done,python
414915,dnabox,bioblade,2018/09/02/17:20,2018/09/02/17:20,2018/09/02/17:20,1,12,12,Done,python
414917,dnabox,bioblade,2018/09/02/17:21,2018/09/02/17:21,2018/09/02/17:21,1,3,3,Done,python
414919,dnabox,bioblade,2018/09/02/17:22,2018/09/02/17:22,2018/09/02/17:23,1,10,10,Done,python
419272,dnabox,bioblade,2018/09/03/09:32,2018/09/03/09:32,2018/09/03/09:34,1,73,73,Done,perl
419275,dnabox,bioblade,2018/09/03/09:34,2018/09/03/09:34,2018/09/03/09:34,1,13,13,Done,perl
419361,dnabox,bioblade,2018/09/03/10:57,2018/09/03/10:57,2018/09/03/12:34,1,5838,5838,Done,perl
419480,dnabox,bioblade,2018/09/03/12:47,2018/09/03/12:47,2018/09/03/12:49,1,117,117,Done,sh
419502,dnabox,bioblade,2018/09/03/13:07,2018/09/03/13:07,2018/09/03/13:07,1,0,0,Done,perl
419506,dnabox,bioblade,2018/09/03/13:10,2018/09/03/13:10,2018/09/03/13:10,1,0,0,Done,perl
419507,dnabox,bioblade,2018/09/03/13:11,2018/09/03/13:11,2018/09/03/13:11,1,0,0,Done,perl
419515,dnabox,bioblade,2018/09/03/13:17,2018/09/03/13:17,2018/09/03/13:20,1,172,172,Done,/share/home/dnabox/softwares/qc_report/fastqc_pe/readQS.pl
419521,dnabox,bioblade,2018/09/03/13:22,2018/09/03/13:22,2018/09/03/13:23,1,10,10,Done,python
419580,dnabox,bioblade,2018/09/03/14:20,2018/09/03/14:20,2018/09/03/14:20,1,11,11,Done,python
419585,dnabox,bioblade,2018/09/03/14:23,2018/09/03/14:23,2018/09/03/14:23,1,9,9,Done,python
419594,dnabox,bioblade,2018/09/03/14:29,2018/09/03/14:29,2018/09/03/14:29,1,8,8,Done,python
419610,dnabox,bioblade,2018/09/03/14:44,2018/09/03/14:44,2018/09/03/14:44,1,10,10,Done,python
419551,dnabox,bioblade,2018/09/03/13:51,2018/09/03/13:51,2018/09/03/15:29,1,5856,5856,Done,R
419673,dnabox,bioblade,2018/09/03/15:40,2018/09/03/15:40,2018/09/03/15:41,1,1,1,Done,python
419709,dnabox,bioblade,2018/09/03/16:14,2018/09/03/16:14,2018/09/03/16:33,1,1169,1169,Exit,python
419731,dnabox,bioblade,2018/09/03/16:34,2018/09/03/16:34,2018/09/03/18:22,1,6484,6484,Done,python
419804,dnabox,bioblade,2018/09/03/17:39,2018/09/03/17:39,2018/09/03/20:37,1,10697,10697,Done,perl
420847,dnabox,bioblade,2018/09/04/09:46,2018/09/04/09:46,2018/09/04/10:59,1,4367,4367,Done,python
420848,dnabox,bioblade,2018/09/04/09:46,2018/09/04/09:46,2018/09/04/11:02,1,4572,4572,Done,python
420852,dnabox,bioblade,2018/09/04/09:46,2018/09/04/09:46,2018/09/04/11:04,1,4689,4689,Done,python
420850,dnabox,bioblade,2018/09/04/09:46,2018/09/04/09:46,2018/09/04/11:08,1,4902,4902,Done,python
420849,dnabox,bioblade,2018/09/04/09:46,2018/09/04/09:46,2018/09/04/11:11,1,5065,5065,Done,python
420857,dnabox,bioblade,2018/09/04/09:50,2018/09/04/09:50,2018/09/04/11:14,1,4986,4986,Done,python
420943,dnabox,bioblade,2018/09/04/11:00,2018/09/04/11:00,2018/09/04/11:22,1,1278,1278,Done,python
420950,dnabox,bioblade,2018/09/04/11:05,2018/09/04/11:05,2018/09/04/11:28,1,1328,1328,Done,python
420952,dnabox,bioblade,2018/09/04/11:05,2018/09/04/11:05,2018/09/04/11:30,1,1504,1504,Done,python
420961,dnabox,bioblade,2018/09/04/11:10,2018/09/04/11:10,2018/09/04/11:37,1,1602,1602,Done,python
420944,dnabox,bioblade,2018/09/04/11:00,2018/09/04/11:00,2018/09/04/11:39,8,2337,18696,Done,python
420968,dnabox,bioblade,2018/09/04/11:15,2018/09/04/11:15,2018/09/04/11:42,1,1615,1615,Done,python
420953,dnabox,bioblade,2018/09/04/11:05,2018/09/04/11:05,2018/09/04/11:46,8,2440,19520,Done,python
420951,dnabox,bioblade,2018/09/04/11:05,2018/09/04/11:05,2018/09/04/11:46,8,2456,19648,Done,python
420962,dnabox,bioblade,2018/09/04/11:10,2018/09/04/11:10,2018/09/04/11:52,8,2501,20008,Done,python
420970,dnabox,bioblade,2018/09/04/11:15,2018/09/04/11:15,2018/09/04/12:11,1,3322,3322,Done,python
421090,dnabox,bioblade,2018/09/04/12:15,2018/09/04/12:15,2018/09/04/12:16,1,7,7,Done,python
421219,dnabox,bioblade,2018/09/04/12:42,2018/09/04/12:42,2018/09/04/12:42,1,1,1,Done,python
420969,dnabox,bioblade,2018/09/04/11:15,2018/09/04/11:15,2018/09/04/12:45,8,5389,43112,Done,python
421222,dnabox,bioblade,2018/09/04/12:43,2018/09/04/12:43,2018/09/04/12:48,1,262,262,Done,python
420971,dnabox,bioblade,2018/09/04/11:15,2018/09/04/11:15,2018/09/04/12:48,8,5558,44464,Done,python
421237,dnabox,bioblade,2018/09/04/12:51,2018/09/04/12:51,2018/09/04/12:51,1,18,18,Done,python
421244,dnabox,bioblade,2018/09/04/12:56,2018/09/04/12:56,2018/09/04/12:57,1,18,18,Done,python
420999,dnabox,bioblade,2018/09/04/11:40,2018/09/04/11:40,2018/09/04/12:57,1,4581,4581,Done,python
421246,dnabox,bioblade,2018/09/04/12:57,2018/09/04/12:57,2018/09/04/13:02,1,255,255,Done,python
421013,dnabox,bioblade,2018/09/04/11:50,2018/09/04/11:50,2018/09/04/13:10,1,4789,4789,Done,python
421012,dnabox,bioblade,2018/09/04/11:50,2018/09/04/11:50,2018/09/04/13:14,8,5023,40184,Done,python
421266,dnabox,bioblade,2018/09/04/13:15,2018/09/04/13:15,2018/09/04/13:16,1,37,37,Done,python
420998,dnabox,bioblade,2018/09/04/11:40,2018/09/04/11:40,2018/09/04/13:18,8,5841,46728,Done,python
421269,dnabox,bioblade,2018/09/04/13:18,2018/09/04/13:18,2018/09/04/13:18,1,19,19,Done,python
421011,dnabox,bioblade,2018/09/04/11:50,2018/09/04/11:50,2018/09/04/13:18,1,5276,5276,Done,python
420997,dnabox,bioblade,2018/09/04/11:40,2018/09/04/11:40,2018/09/04/13:20,1,5974,5974,Done,python
421274,dnabox,bioblade,2018/09/04/13:20,2018/09/04/13:20,2018/09/04/13:21,1,34,34,Done,python
421014,dnabox,bioblade,2018/09/04/11:50,2018/09/04/11:50,2018/09/04/13:22,1,5500,5500,Done,python
421023,dnabox,bioblade,2018/09/04/11:55,2018/09/04/11:55,2018/09/04/13:27,1,5502,5502,Done,python
421015,dnabox,bioblade,2018/09/04/11:50,2018/09/04/11:50,2018/09/04/13:28,8,5832,46656,Done,python
421021,dnabox,bioblade,2018/09/04/11:55,2018/09/04/11:55,2018/09/04/13:29,1,5593,5593,Done,python
421288,dnabox,bioblade,2018/09/04/13:30,2018/09/04/13:30,2018/09/04/13:31,1,31,31,Done,python
421280,dnabox,bioblade,2018/09/04/13:26,2018/09/04/13:26,2018/09/04/13:39,1,792,792,Done,python
421024,dnabox,bioblade,2018/09/04/11:55,2018/09/04/11:55,2018/09/04/14:01,1,7510,7510,Done,python
421022,dnabox,bioblade,2018/09/04/11:55,2018/09/04/11:55,2018/09/04/14:19,8,8598,68784,Done,python
421348,dnabox,bioblade,2018/09/04/14:20,2018/09/04/14:20,2018/09/04/14:21,1,33,33,Done,python
421225,dnabox,bioblade,2018/09/04/12:45,2018/09/04/12:45,2018/09/04/14:29,1,6196,6196,Done,python
421236,dnabox,bioblade,2018/09/04/12:50,2018/09/04/12:50,2018/09/04/14:51,8,7251,58008,Done,python
421227,dnabox,bioblade,2018/09/04/12:45,2018/09/04/12:45,2018/09/04/14:54,1,7707,7707,Done,python
421387,dnabox,bioblade,2018/09/04/14:55,2018/09/04/14:55,2018/09/04/14:56,1,20,20,Done,python
421226,dnabox,bioblade,2018/09/04/12:45,2018/09/04/12:45,2018/09/04/15:12,8,8782,70256,Done,python
421408,dnabox,bioblade,2018/09/04/15:15,2018/09/04/15:15,2018/09/04/15:16,1,34,34,Done,python
421235,dnabox,bioblade,2018/09/04/12:50,2018/09/04/12:50,2018/09/04/15:21,1,9046,9046,Done,python
421420,dnabox,bioblade,2018/09/04/15:25,2018/09/04/15:25,2018/09/04/15:26,1,19,19,Done,python
421427,dnabox,bioblade,2018/09/04/15:30,2018/09/04/15:30,2018/09/04/15:31,1,14,14,Done,python
421426,dnabox,bioblade,2018/09/04/15:30,2018/09/04/15:30,2018/09/04/15:32,1,87,87,Done,python
421233,dnabox,bioblade,2018/09/04/12:50,2018/09/04/12:50,2018/09/04/15:34,1,9815,9815,Done,python
421499,dnabox,bioblade,2018/09/04/16:38,2018/09/04/16:38,2018/09/04/16:52,1,797,797,Done,python
421234,dnabox,bioblade,2018/09/04/12:50,2018/09/04/12:50,2018/09/04/17:06,8,15340,122720,Done,python
421535,dnabox,bioblade,2018/09/04/17:10,2018/09/04/17:10,2018/09/04/17:11,1,32,32,Done,python
421536,dnabox,bioblade,2018/09/04/17:10,2018/09/04/17:10,2018/09/04/17:19,1,508,508,Done,python
421570,dnabox,bioblade,2018/09/04/17:26,2018/09/04/17:26,2018/09/04/17:32,1,373,373,Done,python
422593,dnabox,bioblade,2018/09/05/09:08,2018/09/05/09:08,2018/09/05/09:14,1,378,378,Done,python
421558,dnabox,bioblade,2018/09/04/17:20,2018/09/04/17:20,2018/09/05/09:40,1,58765,58765,Exit,python
422648,dnabox,bioblade,2018/09/05/09:44,2018/09/05/09:44,2018/09/05/09:49,1,302,302,Exit,python
422643,dnabox,bioblade,2018/09/05/09:40,2018/09/05/09:40,2018/09/05/09:54,1,830,830,Exit,python
422658,dnabox,bioblade,2018/09/05/09:50,2018/09/05/09:50,2018/09/05/09:54,1,264,264,Done,python
422667,dnabox,bioblade,2018/09/05/09:55,2018/09/05/09:55,2018/09/05/09:58,1,161,161,Exit,python
422664,dnabox,bioblade,2018/09/05/09:54,2018/09/05/09:54,2018/09/05/09:58,1,225,225,Done,python
422672,dnabox,bioblade,2018/09/05/09:58,2018/09/05/09:58,2018/09/05/10:00,1,135,135,Exit,python
422676,dnabox,bioblade,2018/09/05/10:01,2018/09/05/10:01,2018/09/05/10:04,1,194,194,Exit,python
422681,dnabox,bioblade,2018/09/05/10:04,2018/09/05/10:04,2018/09/05/10:11,1,430,430,Done,python
422696,dnabox,bioblade,2018/09/05/10:15,2018/09/05/10:15,2018/09/05/10:22,1,412,412,Done,python
422716,dnabox,bioblade,2018/09/05/10:33,2018/09/05/10:33,2018/09/05/10:33,1,2,2,Done,python
422722,dnabox,bioblade,2018/09/05/10:38,2018/09/05/10:38,2018/09/05/10:41,1,165,165,Done,python
422727,dnabox,bioblade,2018/09/05/10:42,2018/09/05/10:42,2018/09/05/10:45,1,165,165,Done,python
422744,dnabox,bioblade,2018/09/05/10:57,2018/09/05/10:57,2018/09/05/10:57,1,1,1,Done,python
422738,dnabox,bioblade,2018/09/05/10:52,2018/09/05/10:52,2018/09/05/10:59,1,401,401,Done,python
422767,dnabox,bioblade,2018/09/05/11:18,2018/09/05/11:18,2018/09/05/11:18,1,13,13,Exit,python
422770,dnabox,bioblade,2018/09/05/11:19,2018/09/05/11:19,2018/09/05/11:25,1,397,397,Done,python
422747,dnabox,bioblade,2018/09/05/10:59,2018/09/05/10:59,2018/09/05/12:54,1,6908,6908,Done,python
422894,dnabox,bioblade,2018/09/05/13:12,2018/09/05/13:12,2018/09/05/13:17,1,310,310,Done,python
422939,dnabox,bioblade,2018/09/05/13:55,2018/09/05/13:55,2018/09/05/13:57,1,134,134,Done,perl
422940,dnabox,bioblade,2018/09/05/13:55,2018/09/05/13:55,2018/09/05/13:57,1,123,123,Done,perl
422943,dnabox,bioblade,2018/09/05/13:57,2018/09/05/13:57,2018/09/05/13:58,1,64,64,Done,python
422944,dnabox,bioblade,2018/09/05/13:57,2018/09/05/13:57,2018/09/05/13:58,1,60,60,Done,python
422947,dnabox,bioblade,2018/09/05/14:00,2018/09/05/14:00,2018/09/05/14:00,1,25,25,Done,python
422949,dnabox,bioblade,2018/09/05/14:00,2018/09/05/14:00,2018/09/05/14:00,1,25,25,Done,python
422952,dnabox,bioblade,2018/09/05/14:02,2018/09/05/14:02,2018/09/05/14:02,1,0,0,Done,python
422953,dnabox,bioblade,2018/09/05/14:02,2018/09/05/14:02,2018/09/05/14:02,1,0,0,Done,python
422954,dnabox,bioblade,2018/09/05/14:03,2018/09/05/14:03,2018/09/05/14:04,1,61,61,Done,python
422956,dnabox,bioblade,2018/09/05/14:03,2018/09/05/14:03,2018/09/05/14:04,1,61,61,Done,python
423001,dnabox,bioblade,2018/09/05/14:47,2018/09/05/14:47,2018/09/05/14:52,1,285,285,Done,python
423083,dnabox,bioblade,2018/09/05/16:02,2018/09/05/16:02,2018/09/05/16:06,1,278,278,Done,python
422863,dnabox,bioblade,2018/09/05/12:45,2018/09/05/12:45,2018/09/06/04:48,1,57758,57758,Done,python
423903,dnabox,bioblade,2018/09/06/04:50,2018/09/06/04:50,2018/09/06/06:00,1,4207,4207,Done,python
423902,dnabox,bioblade,2018/09/06/04:50,2018/09/06/04:50,2018/09/06/06:02,1,4316,4316,Done,python
423906,dnabox,bioblade,2018/09/06/04:50,2018/09/06/04:50,2018/09/06/06:02,1,4349,4349,Done,python
423904,dnabox,bioblade,2018/09/06/04:50,2018/09/06/04:50,2018/09/06/06:07,1,4610,4610,Done,python
423905,dnabox,bioblade,2018/09/06/04:50,2018/09/06/04:50,2018/09/06/06:14,1,5073,5073,Done,python
423912,dnabox,bioblade,2018/09/06/04:55,2018/09/06/04:55,2018/09/06/06:20,1,5124,5124,Done,python
424003,dnabox,bioblade,2018/09/06/06:25,2018/09/06/06:25,2018/09/06/06:25,1,9,9,Done,python
424010,dnabox,bioblade,2018/09/06/06:30,2018/09/06/06:30,2018/09/06/06:30,1,12,12,Done,python
424009,dnabox,bioblade,2018/09/06/06:30,2018/09/06/06:30,2018/09/06/06:30,1,15,15,Done,python
424016,dnabox,bioblade,2018/09/06/06:35,2018/09/06/06:35,2018/09/06/06:35,1,1,1,Done,python
424227,dnabox,bioblade,2018/09/06/09:44,2018/09/06/09:44,2018/09/06/09:45,1,58,58,Done,python
424228,dnabox,bioblade,2018/09/06/09:45,2018/09/06/09:45,2018/09/06/09:46,1,65,65,Done,python
424224,dnabox,bioblade,2018/09/06/09:43,2018/09/06/09:43,2018/09/06/09:46,1,139,139,Done,perl
424225,dnabox,bioblade,2018/09/06/09:44,2018/09/06/09:44,2018/09/06/09:46,1,127,127,Done,perl
424452,dnabox,bioblade,2018/09/06/13:04,2018/09/06/13:04,2018/09/06/13:10,1,327,327,Done,python
424473,dnabox,bioblade,2018/09/06/13:23,2018/09/06/13:23,2018/09/06/13:25,1,89,89,Done,perl
424476,dnabox,bioblade,2018/09/06/13:25,2018/09/06/13:25,2018/09/06/13:25,1,16,16,Done,python
424477,dnabox,bioblade,2018/09/06/13:25,2018/09/06/13:25,2018/09/06/13:25,1,14,14,Done,python
424474,dnabox,bioblade,2018/09/06/13:24,2018/09/06/13:24,2018/09/06/13:25,1,94,94,Done,perl
424490,dnabox,bioblade,2018/09/06/13:36,2018/09/06/13:36,2018/09/06/13:36,1,0,0,Done,python
424491,dnabox,bioblade,2018/09/06/13:37,2018/09/06/13:37,2018/09/06/13:37,1,20,20,Done,python
424496,dnabox,bioblade,2018/09/06/13:40,2018/09/06/13:40,2018/09/06/13:42,1,139,139,Done,perl
424505,dnabox,bioblade,2018/09/06/13:47,2018/09/06/13:47,2018/09/06/13:47,1,6,6,Done,python
424507,dnabox,bioblade,2018/09/06/13:48,2018/09/06/13:48,2018/09/06/13:49,1,9,9,Done,python
424509,dnabox,bioblade,2018/09/06/13:49,2018/09/06/13:49,2018/09/06/13:49,1,9,9,Done,perl
424510,dnabox,bioblade,2018/09/06/13:50,2018/09/06/13:50,2018/09/06/13:50,1,8,8,Done,perl
424513,dnabox,bioblade,2018/09/06/13:51,2018/09/06/13:51,2018/09/06/13:52,1,10,10,Done,python
424514,dnabox,bioblade,2018/09/06/13:52,2018/09/06/13:52,2018/09/06/13:52,1,10,10,Done,python
424516,dnabox,bioblade,2018/09/06/13:53,2018/09/06/13:53,2018/09/06/13:59,1,348,348,Done,python
424542,dnabox,bioblade,2018/09/06/14:15,2018/09/06/14:15,2018/09/06/14:25,1,585,585,Done,cufflinks
424544,dnabox,bioblade,2018/09/06/14:16,2018/09/06/14:16,2018/09/06/14:25,1,555,555,Done,cufflinks
424543,dnabox,bioblade,2018/09/06/14:15,2018/09/06/14:15,2018/09/06/14:25,1,579,579,Done,cufflinks
424540,dnabox,bioblade,2018/09/06/14:15,2018/09/06/14:15,2018/09/06/14:27,1,723,723,Done,cufflinks
424547,dnabox,bioblade,2018/09/06/14:16,2018/09/06/14:16,2018/09/06/14:27,1,671,671,Done,cufflinks
424545,dnabox,bioblade,2018/09/06/14:16,2018/09/06/14:16,2018/09/06/14:28,1,716,716,Done,cufflinks
424645,dnabox,bioblade,2018/09/06/15:01,2018/09/06/15:01,2018/09/06/15:08,1,406,406,Done,python
424669,dnabox,bioblade,2018/09/06/15:13,2018/09/06/15:13,2018/09/06/15:26,1,769,769,Done,cufflinks
424667,dnabox,bioblade,2018/09/06/15:13,2018/09/06/15:13,2018/09/06/15:27,1,864,864,Done,cufflinks
424671,dnabox,bioblade,2018/09/06/15:14,2018/09/06/15:14,2018/09/06/15:27,1,809,809,Done,cufflinks
